Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
35839,La5Mo1O12V1,17dec73f9a,La5VMoO12,"['O', 'V', 'Mo', 'La']",19,294.7711,5.8215,2,C2,5,monoclinic,-168.8634,-3.4146,-0.0093,3D,1.574,True,0.0,,-0.0093,-0.0086
38241,Mo3O13Pb4Re1,197b58111a,ReMo3Pb4O13,"['O', 'Mo', 'Re', 'Pb']",21,302.9812,8.2803,3m,R3m,160,trigonal,-163.2543,-1.8618,-0.0219,3D,0.0211,False,0.0,,-0.0219,-0.011
38345,Mo4Na2O22P6,198f624d51,NaMo2P3O11,"['O', 'Na', 'P', 'Mo']",34,450.6888,3.565,2,C2,5,monoclinic,-272.3829,-2.5006,-0.0087,intercalated ion,3.3531,True,-0.0,,-0.0087,-0.0083
40367,Ca12Ge3Mo8O48Ti9,1af2657cfb,Ca12Ti9Ge3(MoO6)8,"['O', 'Ca', 'Ti', 'Ge', 'Mo']",80,1055.2709,4.1938,1,P1,1,triclinic,-674.0161,-3.0094,-0.0281,intercalated ion,,True,-0.0,,-0.0281,-0.0239
44535,Ba4Mo2Na2O11,1dbbb4c5cc,Ba4Na2Mo2O11,"['O', 'Na', 'Mo', 'Ba']",19,310.2693,5.1548,mm2,Amm2,38,orthorhombic,-136.0608,-2.6116,-0.0787,intercalated ion,2.7708,True,0.0,,-0.0787,-0.0529
46127,La5Mo1Nb1O12,1eccfff602,La5NbMoO12,"['O', 'Nb', 'Mo', 'La']",19,302.5995,5.9012,2,C2,5,monoclinic,-171.8356,-3.5175,-0.0041,3D,1.6286,False,0.0,,-0.0041,-0.0041
49272,Gd2Mo1O12Tb4,20d31235b5,Tb4Gd2MoO12,"['O', 'Mo', 'Gd', 'Tb']",19,268.6971,7.6516,1,P1,1,triclinic,-185.2486,-3.5967,-0.0084,3D,2.118,True,-0.0,,-0.0084,-0.0084
53203,Ca12Ge3Mo5O48Ti9Tm3,236df8a9ca,Ca12Tm3Ti9Ge3Mo5O48,"['O', 'Ca', 'Ti', 'Ge', 'Mo', 'Tm']",80,1044.9713,4.5831,1,P1,1,triclinic,-671.2272,-3.2173,-0.0167,intercalated ion,,False,0.0,,-0.0167,-0.016
55087,Cs2Mo6O24Se4,249a7056af,CsMo3(SeO6)2,"['O', 'Se', 'Mo', 'Cs']",36,609.1185,4.2017,6,P6_3,173,hexagonal,-264.7429,-1.8095,-0.0303,intercalated ion,1.6704,True,-0.0,,-0.0303,-0.024
55738,Al1K2Mo1O28P8W2,250d5782a8,K2AlMoP8(WO14)2,"['O', 'Al', 'P', 'K', 'Mo', 'W']",42,567.9886,3.697,1,P1,1,triclinic,-336.1133,-2.6556,-0.0025,intercalated ion,,True,-0.0,,-0.0025,-0.0
55865,Ca1Mo8O36P8Sr3,25239bb4fa,Sr3CaMo8(P2O9)4,"['O', 'P', 'Ca', 'Sr', 'Mo']",56,780.0364,4.0324,m,Pm,6,monoclinic,-464.0565,-2.6569,-0.0402,intercalated ion,2.7808,True,-0.0,,-0.0402,-0.0364
