Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
97917,Ag4B1C1O6,414e71d89b,Ag4BCO6,"['B', 'C', 'O', 'Ag']",12,164.1846,5.5656,m,Pm,6,monoclinic,-71.9774,-1.2544,-0.001,3D,0.0069,True,0.0,,-0.001,-0.0009
99082,B1Cl2In1O3Zn2,4212cc1a82,Zn2InBCl2O3,"['B', 'O', 'Cl', 'Zn', 'In']",9,197.2684,3.1596,32,R32,155,trigonal,-48.0074,-1.9462,-0.036,intercalated ion,3.0,True,0.0,,-0.036,-0.027
103468,B4Ca2Cd4O12,4501075249,CaCd2(BO3)2,"['B', 'O', 'Ca', 'Cd']",22,274.7955,4.623,222,P2_12_12,18,orthorhombic,-148.7617,-2.4984,-0.0018,intercalated ion,2.1868,True,0.0,,-0.0018,-0.0018
104193,B4O16Pb3Sn1V4,457d6c631a,V4SnB4Pb3O16,"['B', 'O', 'V', 'Sn', 'Pb']",28,369.5434,5.5868,m,Pm,6,monoclinic,-224.7851,-2.4078,-0.0148,3D,1.8826,True,0.0,,-0.0148,-0.0144
104987,As1B10Ba6O28P1Zn2,4602271ea4,Ba6Zn2B10AsPO28,"['B', 'O', 'P', 'Zn', 'As', 'Ba']",48,627.235,4.2802,m,Pm,6,monoclinic,-370.0754,-2.9299,-0.0002,intercalated ion,,False,0.0,,-0.0002,-0.0002
105818,B24Ca5Cd3O48Pb4,46933594e5,Ca5Cd3B24(PbO12)4,"['B', 'O', 'Ca', 'Cd', 'Pb']",84,934.8876,4.2519,1,P1,1,triclinic,-657.6945,-2.7648,-0.0026,intercalated ion,,True,0.0,,-0.0026,-0.0026
106200,B4Ca4Lu3O16Tm1,46d593dc55,Ca4TmLu3(BO4)4,"['B', 'O', 'Ca', 'Tm', 'Lu']",28,354.2013,5.4072,m,Pm,6,monoclinic,-231.966,-3.5721,-0.0168,intercalated ion,4.404,False,0.0,,-0.0168,-0.0127
110336,B6Gd1O18Pu5,49833e74ff,GdPu5(BO3)6,"['B', 'O', 'Gd', 'Pu']",30,352.7025,8.1454,1,P1,1,triclinic,-312.4977,-3.2641,-0.0507,3D,,False,0.0,,-0.0507,-0.0336
121892,B2F8Na2O4,512d9cca67,NaB(OF2)2,"['B', 'O', 'F', 'Na']",16,267.0117,1.7636,m,Cc,9,monoclinic,-90.1597,-2.442,-0.0166,intercalated ion,2.211,True,-0.0,,-0.0166,-0.0128
121936,B4Gd1O16Sr4Y3,513479ec15,Sr4GdY3(BO4)4,"['B', 'O', 'Sr', 'Y', 'Gd']",28,398.0962,4.4785,m,Pm,6,monoclinic,-243.8006,-3.4886,-0.0076,intercalated ion,3.619,True,0.0,,-0.0076,-0.0066
