Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
282355,O6P2Rb6Se2,bbe278249c,Rb3PSeO3,"['O', 'P', 'Se', 'Rb']",16,404.7926,3.3994,3m,R3c,161,trigonal,-88.3073,-2.1824,-0.0549,intercalated ion,2.9871,False,0.0,,-0.0549,-0.0308
286117,Al4O24Pb2Se8,be492b44a5,Al2Pb(SeO3)4,"['O', 'Al', 'Se', 'Pb']",38,531.9621,4.8009,1,P1,1,triclinic,-240.4274,-1.8764,-0.0357,3D,3.8641,True,0.0,,-0.0357,-0.0339
331302,Na6O6P2Se2,dc5c0b8775,Na3PSeO3,"['O', 'Na', 'P', 'Se']",16,262.2408,2.8735,3m,R3c,161,trigonal,-90.0099,-2.1605,-0.0066,intercalated ion,3.4528,True,0.0,,-0.0066,-0.0059
333249,Ga4O24Pb2Se8,ddaa1e553c,Ga2Pb(SeO3)4,"['O', 'Ga', 'Se', 'Pb']",38,556.2183,5.1019,1,P1,1,triclinic,-225.7161,-1.5647,-0.011,3D,3.7288,True,-0.0,,-0.011,-0.0092
343238,Mg2O24Sc4Se8,e44fa2cb95,MgSc2(SeO3)4,"['O', 'Mg', 'Sc', 'Se']",38,607.4669,3.4008,m,Pc,7,monoclinic,-259.1452,-2.2078,-0.0074,3D,4.1278,True,0.0,,-0.0074,-0.0074
354134,O24Pb2Se8V4,eb770ac060,V2Pb(SeO3)4,"['O', 'V', 'Se', 'Pb']",38,575.5908,4.7135,1,P1,1,triclinic,-254.0058,-1.6717,-0.0257,3D,,True,0.0,,-0.0257,-0.0257
365609,Ca6Ga1O36Sc3Se12,f31171420a,Ca6Sc3Ga(SeO3)12,"['O', 'Ca', 'Sc', 'Ga', 'Se']",58,887.6006,3.6828,32,R32,155,trigonal,-382.6065,-2.215,-0.0049,intercalated ion,,True,0.0,,-0.0049,-0.003
366844,Mg4O18Rb4Se6,f3e2eceb62,Rb2Mg2(SeO3)3,"['O', 'Mg', 'Se', 'Rb']",32,505.144,3.9475,6mm,P6_3mc,186,hexagonal,-183.5049,-1.9732,-0.0313,intercalated ion,3.8414,False,0.0,,-0.0313,-0.025
373417,Ag4O24Rh4Se8,f8553d2ba8,AgRh(SeO3)2,"['O', 'Se', 'Rh', 'Ag']",40,590.7847,5.2245,mm2,Pna2_1,33,orthorhombic,-231.0056,-1.0875,-0.0229,3D,,False,0.0,,-0.0229,-0.0229
373886,Bi4Na4O24Se8,f8a4b888e9,NaBi(SeO3)2,"['O', 'Na', 'Se', 'Bi']",40,618.209,5.2205,mm2,Pna2_1,33,orthorhombic,-230.4233,-1.5709,-0.0123,intercalated ion,,True,0.0,,-0.0123,-0.0122
380253,O24Se8V4Zn2,fce5583c28,V2Zn(SeO3)4,"['O', 'V', 'Zn', 'Se']",38,561.2197,3.9951,m,Pc,7,monoclinic,-249.0224,-1.6697,-0.0109,3D,1.9438,True,0.0,,-0.0109,-0.0109
383074,Gd3O18Se6Tb1,fecea5a4f7,TbGd3(SeO3)6,"['O', 'Se', 'Gd', 'Tb']",28,457.4857,5.0541,1,P1,1,triclinic,-222.1075,-2.3288,-0.1568,3D,3.043,True,-0.0,,-0.1568,-0.0648
