Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
155527,N1O11Re2Tb5,678bd63c0b,Tb5Re2NO11,"['N', 'O', 'Tb', 'Re']",19,259.0154,8.6999,m,Cm,8,monoclinic,-171.5949,-3.1984,-0.0065,3D,0.0097,True,0.0,,-0.0065,-0.0065
156418,Bi2N6O18,681989d2eb,Bi(NO3)3,"['N', 'O', 'Bi']",26,357.9858,3.6644,222,P2_12_12,18,orthorhombic,-171.1104,-0.9326,-0.0982,1D,,True,0.0,,-0.0982,-0.0982
172209,Ag5Cd2N1O11,729c922492,Cd2Ag5NO11,"['N', 'O', 'Ag', 'Cd']",19,259.6849,6.1013,m,Cm,8,monoclinic,-92.7382,-0.735,-0.0318,3D,0.0111,True,0.0,,-0.0318,-0.0315
172268,Ac1Ag6N1O11,72a71f5888,AcAg6NO11,"['N', 'O', 'Ag', 'Ac']",19,274.8958,6.4285,3m,R3m,160,trigonal,-102.6209,-0.9863,-0.0388,3D,0.0124,True,0.0,,-0.0388,-0.0339
174208,N1O1Pu2S1,73f7c1fe52,Pu2SNO,"['N', 'O', 'S', 'Pu']",5,83.65,10.9195,3m,P3m1,156,trigonal,-58.2649,-2.4617,-0.1707,3D,0.0021,True,0.0,,-0.1707,-0.0147
179121,Ag6Lu1N1O11,773d954b56,LuAg6NO11,"['N', 'O', 'Ag', 'Lu']",19,257.7389,6.5212,3m,R3m,160,trigonal,-103.3662,-1.0045,-0.0061,3D,0.0026,True,0.0,,-0.0061,-0.0056
180163,Li10N2O8Tc2,77f10c1011,Li5TcNO4,"['Li', 'N', 'O', 'Tc']",22,220.7854,3.1695,mm2,Cmc2_1,36,orthorhombic,-138.0305,-1.9074,-0.064,intercalated ion,0.557,False,0.0,,-0.064,-0.0422
187867,Cl7N3O1,7d0711cbd6,N3Cl7O,"['N', 'O', 'Cl']",11,412.2018,1.2335,1,P1,1,triclinic,-47.7595,-0.442,-0.3484,0D,1.1715,True,0.0,,-0.3484,-0.3314
189280,Cs1F2N1O1,7df83c5933,CsNOF2,"['N', 'O', 'F', 'Cs']",5,99.0501,3.3682,m,Cm,8,monoclinic,-26.2243,-1.6443,-0.008,intercalated ion,,False,0.0,,-0.008,-0.0078
191484,Ag3Cd1Hg3N1O11,7f7c72c290,CdAg3Hg3NO11,"['N', 'O', 'Ag', 'Cd', 'Hg']",19,281.6884,7.2377,m,Cm,8,monoclinic,-86.0188,-0.6802,-0.0097,3D,0.5229,True,0.0,,-0.0097,-0.0089
192771,N2O6Tc4,8057967a8a,Tc2NO3,"['N', 'O', 'Tc']",12,131.4456,6.5187,2,P2_1,4,monoclinic,-105.2648,-1.4551,-0.0135,3D,0.0006,True,-0.0,,-0.0135,-0.0133
199808,N1O1Pu2Te1,8505cebc9f,Pu2TeNO,"['N', 'O', 'Te', 'Pu']",5,96.2818,11.1345,-42m,I-4m2,119,tetragonal,-56.1388,-2.2351,-0.1896,3D,0.0004,True,0.0,,-0.1896,-0.0277
201531,Ca4N4O8Re4,862e2233eb,CaReNO2,"['N', 'O', 'Ca', 'Re']",20,238.9376,7.5693,mm2,Pmc2_1,26,orthorhombic,-170.6492,-1.996,-0.0109,intercalated ion,0.0021,True,0.0,,-0.0109,-0.0106
202121,Ba6N2O16Tc6,86958c79e4,Ba3Tc3NO8,"['N', 'O', 'Tc', 'Ba']",30,417.6051,6.7437,m,Cm,8,monoclinic,-238.2219,-2.2901,-0.0263,intercalated ion,0.0048,True,0.0,,-0.0263,-0.0172
208831,As3Ce4N1O3,8afd784dfc,Ce4As3NO3,"['N', 'O', 'As', 'Ce']",11,207.1594,6.7912,mm2,Amm2,38,orthorhombic,-87.7601,-2.4427,-0.1043,3D,0.001,True,0.0,,-0.1043,-0.0648
209640,Ag6N1O11Tm1,8b896a80dc,TmAg6NO11,"['N', 'O', 'Ag', 'Tm']",19,259.1266,6.4476,3m,R3m,160,trigonal,-103.342,-1.0056,-0.0095,3D,0.0015,True,0.0,,-0.0095,-0.0094
210831,Ag5Li1N1O11Y1,8c5092e55e,LiYAg5NO11,"['Li', 'N', 'O', 'Y', 'Ag']",19,251.1735,5.4554,m,Cm,8,monoclinic,-107.0778,-1.1461,-0.0102,intercalated ion,0.0025,True,0.0,,-0.0102,-0.0095
236662,Ag6N1O11Tm1,9d6bd31181,TmAg6NO11,"['N', 'O', 'Ag', 'Tm']",19,259.1266,6.4476,3m,R3m,160,trigonal,-103.342,-1.0056,-0.0095,3D,0.0015,True,0.0,,-0.0095,-0.0094
